Fecha		Ap	Pb   ENSO
05/03/2000           93              64.71712051      -1.2
06/03/2000        96.76              66.85919274      -1.2
07/03/2000        91.34              66.91606192      -1.2
08/03/2000        81.03              69.02022137      -1.2
09/03/2000         71.5              69.28561085      -1.2
10/03/2000        61.01              67.01084387      -1.2
11/03/2000        53.63              64.71712051      -1.2
12/03/2000        72.03              64.71712051      -1.2
13/03/2000        63.51              68.58422437      -1.2
14/03/2000        57.29              71.01064248      -1.2
15/03/2000        55.81              71.20020639      -1.2
16/03/2000        49.39              79.99597204      -1.2
17/03/2000        54.42              72.24280792      -1.2
18/03/2000        47.17              71.14333722      -1.2
19/03/2000         57.6              66.84023635      -1.2
20/03/2000        53.07              72.11011318      -1.2
21/03/2000        48.04               72.9631508      -1.2
22/03/2000        48.07              81.36083222      -1.2
23/03/2000        58.66              98.13723868      -1.2
24/03/2000        84.71              90.27033622      -1.2
25/03/2000       115.51              57.77908123      -1.2
26/03/2000       101.66              69.38039281      -1.2
27/03/2000        112.5              72.03428762      -1.2
28/03/2000       135.75              72.12906957      -1.2
29/03/2000         90.4              70.59360186      -1.2
30/03/2000         84.2              66.84023635      -1.2
31/03/2000        73.45              69.79743342      -1.2
01/04/2000        57.19              70.17711107      -0.9
02/04/2000         65.3              70.06449736      -0.9
03/04/2000        77.17              78.92344265      -0.9
04/04/2000        70.03               82.4520056      -0.9
05/04/2000        82.04              77.55330916      -0.9
06/04/2000       104.26              84.12244232      -0.9
07/04/2000       154.73              96.54748846      -0.9
08/04/2000       103.23              80.21850033      -0.9
09/04/2000        75.77              69.08851187      -0.9
10/04/2000        64.99               95.3650445      -0.9
11/04/2000        66.93              95.59027192      -0.9
12/04/2000        84.53               100.244972      -0.9
13/04/2000        97.64              100.0760514      -0.9
14/04/2000        112.8              95.70288563      -0.9
15/04/2000        94.53               73.9496704      -0.9
16/04/2000       103.33              71.49093771      -0.9
17/04/2000        93.48              84.51659031      -0.9
18/04/2000        90.29              90.61649967      -0.9
19/04/2000        94.89              83.48429796      -0.9
20/04/2000        80.21              61.14924522      -0.9
21/04/2000        71.41              56.04409031      -0.9
22/04/2000       111.34               71.9601615      -0.9
23/04/2000         84.3              80.83787574      -0.9
24/04/2000       120.96              78.92344265      -0.9
25/04/2000       102.56               90.9168029      -0.9
26/04/2000        84.32              104.5618309      -0.9
27/04/2000        75.75              101.2960333      -0.9
28/04/2000        65.91              70.17711107      -0.9
29/04/2000        98.65              84.21628708      -0.9
30/04/2000        85.38              69.57650461      -0.9
01/05/2000        82.24              73.16298082      -0.8
02/05/2000        83.68               81.0432202      -0.8
03/05/2000       126.09              72.30399738      -0.8
04/05/2000          184              75.96401377      -0.8
05/05/2000       135.88              84.46048041      -0.8
06/05/2000       164.97              66.36580751      -0.8
07/05/2000       154.17              65.84294802      -0.8
08/05/2000       149.59              63.28467126      -0.8
09/05/2000       146.09              74.69421217      -0.8
10/05/2000       127.07              75.57186916      -0.8
11/05/2000       114.26              72.36001804      -0.8
12/05/2000       117.14               72.7334891      -0.8
13/05/2000       164.47              70.92215445      -0.8
14/05/2000       155.65              64.33039023      -0.8
15/05/2000       245.28              67.31815871      -0.8
16/05/2000       148.82              79.25055911      -0.8
17/05/2000       152.47              72.21062961      -0.8
18/05/2000       166.59              72.97624529      -0.8
19/05/2000       217.97              70.41796852      -0.8
20/05/2000       189.18              65.60019183      -0.8
21/05/2000       166.25              56.84229546      -0.8
22/05/2000        172.1              53.92922118      -0.8
23/05/2000       215.28              61.28660108      -0.8
24/05/2000       193.48              64.05028693      -0.8
25/05/2000       198.57              60.57700607      -0.8
26/05/2000       193.42              91.70581899      -0.8
27/05/2000       158.81              72.34134448      -0.8
28/05/2000       256.58              69.93245614      -0.8
29/05/2000       176.09              61.28660108      -0.8
30/05/2000       175.68              59.62465486      -0.8
31/05/2000       229.43              65.95498934      -0.8
01/06/2000       171.89               72.9508593      -0.7
02/06/2000       195.61              69.12215316      -0.7
03/06/2000       129.44              64.75182519      -0.7
04/06/2000       182.57              68.28170548      -0.7
05/06/2000       176.02              72.27850115      -0.7
06/06/2000       152.51              85.94978354      -0.7
07/06/2000       142.03              67.27316825      -0.7
08/06/2000       143.25              79.48767465      -0.7
09/06/2000       143.41              75.22940636      -0.7
10/06/2000       125.77              69.79451132      -0.7
11/06/2000       116.71              64.86388488      -0.7
12/06/2000       113.28              71.71820269      -0.7
13/06/2000       114.83              82.40122663      -0.7
14/06/2000       134.62              77.39589374      -0.7
15/06/2000       132.28              88.35906691      -0.7
16/06/2000       233.61              80.49621187      -0.7
17/06/2000       259.54               81.8782814      -0.7
18/06/2000       221.26              73.34306822      -0.7
19/06/2000       198.14              78.64722696      -0.7
